timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1710109674238,15852,RegistrarUsuario,200,OK,Micro_notifcaciones 1-248,text,true,,258,308,20,88,http://34.160.153.17/servicios/notificacion,,15852,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1956
1710109674213,15900,RegistrarUsuario,200,OK,Micro_notifcaciones 1-185,text,true,,258,308,19,84,http://34.160.153.17/servicios/notificacion,,15900,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,725
1710109674189,15929,RegistrarUsuario,200,OK,Micro_notifcaciones 1-91,text,true,,258,308,18,83,http://34.160.153.17/servicios/notificacion,,15929,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,375
1710109674190,15942,RegistrarUsuario,200,OK,Micro_notifcaciones 1-90,text,true,,258,308,17,82,http://34.160.153.17/servicios/notificacion,,15942,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,377
1710109674238,15899,RegistrarUsuario,200,OK,Micro_notifcaciones 1-245,text,true,,258,308,16,81,http://34.160.153.17/servicios/notificacion,,15899,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1956
1710109674190,16011,RegistrarUsuario,200,OK,Micro_notifcaciones 1-98,text,true,,258,308,15,79,http://34.160.153.17/servicios/notificacion,,16011,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,376
1710109674189,16245,RegistrarUsuario,200,OK,Micro_notifcaciones 1-99,text,true,,258,308,14,67,http://34.160.153.17/servicios/notificacion,,16245,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,377
1710109674206,16301,RegistrarUsuario,200,OK,Micro_notifcaciones 1-145,text,true,,258,308,13,57,http://34.160.153.17/servicios/notificacion,,16301,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,621
1710109674185,16328,RegistrarUsuario,200,OK,Micro_notifcaciones 1-70,text,true,,258,308,12,56,http://34.160.153.17/servicios/notificacion,,16328,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,378
1710109674222,16307,RegistrarUsuario,200,OK,Micro_notifcaciones 1-221,text,true,,258,308,11,53,http://34.160.153.17/servicios/notificacion,,16307,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1048
1710109674213,16525,RegistrarUsuario,200,OK,Micro_notifcaciones 1-166,text,true,,258,308,10,51,http://34.160.153.17/servicios/notificacion,,16525,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,724
1710109674192,16594,RegistrarUsuario,200,OK,Micro_notifcaciones 1-100,text,true,,258,308,9,49,http://34.160.153.17/servicios/notificacion,,16594,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,375
1710109674220,16711,RegistrarUsuario,200,OK,Micro_notifcaciones 1-201,text,true,,258,308,8,43,http://34.160.153.17/servicios/notificacion,,16711,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1041
1710109674220,16944,RegistrarUsuario,200,OK,Micro_notifcaciones 1-202,text,true,,258,308,7,30,http://34.160.153.17/servicios/notificacion,,16944,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1041
1710109674221,17018,RegistrarUsuario,200,OK,Micro_notifcaciones 1-206,text,true,,258,308,6,28,http://34.160.153.17/servicios/notificacion,,17018,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1049
1710109674219,17021,RegistrarUsuario,200,OK,Micro_notifcaciones 1-199,text,true,,258,308,5,27,http://34.160.153.17/servicios/notificacion,,17021,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1039
1710109674221,17030,RegistrarUsuario,200,OK,Micro_notifcaciones 1-196,text,true,,258,308,4,25,http://34.160.153.17/servicios/notificacion,,17030,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1049
1710109674221,17170,RegistrarUsuario,200,OK,Micro_notifcaciones 1-203,text,true,,258,308,3,21,http://34.160.153.17/servicios/notificacion,,17170,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1049
1710109674222,17204,RegistrarUsuario,200,OK,Micro_notifcaciones 1-215,text,true,,258,308,2,15,http://34.160.153.17/servicios/notificacion,,17204,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1048
1710109674221,17209,RegistrarUsuario,200,OK,Micro_notifcaciones 1-205,text,true,,258,308,1,14,http://34.160.153.17/servicios/notificacion,,17209,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1049
